"","X4PSENRSTLV","X3TGPATOT","X1SES","S1FRNDCLG"
"8822","2",2.5,-0.6062,1
"8824","1",3.5,-0.6548,1
"8825","2",4,-0.1148,1
"8826","2",3.5,0.9018,1
"8828","2",3.5,-0.4024,1
"8829","2",4,0.1129,1
"8830","0",3.5,-0.3465,1
"8831","2",4,1.6251,1
"8833","0",3,0.1757,1
"8834","2",4,0.446,1
"8835","0",3.5,0.3879,1
"8836","2",4,0.4032,1
"8839","2",3.5,0.3547,1
"8840","0",3,-0.1065,1
"8841","2",3,-0.3968,1
"8842","0",2.5,0.3938,1
"8843","0",3,0.3789,1
"8844","2",3.5,0.385,1
"8845","2",4,1.0647,1
"8846","2",3.5,-0.1456,1
"8847","2",3.5,0.9949,1
"8848","2",3.5,0.8713,1
"8849","2",2.5,1.1604,1
"8850","2",3,1.5509,1
"8851","2",3,0.4939,1
"8852","2",2.5,-1.2098,1
"8853","0",2,1.1459,1
"8854","2",3.5,0.345,1
"8855","2",3.5,2.0016,1
"8856","2",3,1.0332,1
"8857","2",3.5,1.2711,1
"8858","2",4,2.515,1
"8859","2",3.5,0.8841,1
"8862","0",2.5,-0.543,1
"8863","0",2.5,-0.3394,1
"8864","1",2,0.1172,1
"8865","0",3.5,1.1862,1
"8866","2",3.5,0.3724,1
"8867","1",2,0.8905,1
"8868","2",3,1.0269,1
"8869","2",3.5,0.4446,1
"8871","0",2.5,-0.587,1
"8872","2",4,0.8015,1
"8873","1",3,-0.7,1
"8874","1",1.5,0.7377,1
"8876","2",3.5,1.1947,1
"8877","2",3,0.3482,1
"8878","2",3.5,0.6124,1
"8879","2",4,1.5242,1
"8880","1",3.5,0.5968,1
"8881","2",3,-0.2765,1
"8882","0",3.5,-0.2605,1
"8883","2",4,1.5283,1
"8884","2",3.5,1.1763,1
"8886","2",4,-0.295,1
"8887","2",3.5,-0.6175,1
"8888","2",3.5,0.4408,1
"8889","0",2.5,0.5747,1
"8890","2",3.5,0.2891,1
"8892","0",2,-0.8837,1
"8893","2",3.5,0.0662,1
"8894","2",3.5,0.1969,1
"8895","2",3.5,0.2323,1
"8896","2",3.5,0.7846,1
"8897","0",3,0.7133,1
"8898","0",3,0.5048,1
"8900","2",3,-0.4293,1
"8901","0",2,0.8141,1
"8902","0",3,0.8108,1
"8903","2",3.5,-1.0215,1
"8905","2",3.5,-0.1816,2
"8906","2",3.5,0.3202,1
"8907","2",2,1.3732,1
"8908","1",2.5,-1.7526,1
"8909","2",3.5,1.2409,1
"8910","2",4,1.3029,1
"8911","2",3.5,1.1725,1
"8912","2",3,-0.5585,1
"8913","1",1.5,0.2274,1
"8915","2",4,-0.3314,1
"8917","2",4,0.3941,1
"8918","2",3,-0.0929,1
"8919","0",3.5,0.8652,1
"8920","2",3,0.7468,1
"8921","2",2.5,0.0885,1
"8923","2",2.5,0.9778,1
"8924","1",1.5,-0.8837,1
"8925","0",3.5,-0.5089,1
"8926","0",3.5,-0.3253,1
"8927","0",2,-0.9075,2
"8928","2",2.5,1.0797,1
"8929","2",3,0.357,1
"8930","2",3,-0.5386,1
"8931","0",3,-0.2016,1
"8932","0",1.5,-0.3911,1
"8933","2",4,0.6846,1
"8934","2",3,-0.1669,1
"8935","2",3.5,0.2563,1
"8937","1",2.5,0.8524,1
"8940","2",2.5,2.136,1
"8942","2",3,0.811,1
"8943","0",2.5,0.6498,1
"8944","2",3.5,-0.3965,1
"8945","0",3.5,-0.7596,1
"8947","2",2,0.2664,1
"8948","0",2.5,1.2544,1
"8949","0",2.5,1.2394,2
"8950","0",1.5,-0.3935,1
"8951","2",4,-0.8623,1
"8952","1",2.5,-1.7157,1
"8954","0",2,-0.1984,1
"8955","0",3.5,0.4025,1
"8956","0",3,-1.3682,1
"8957","2",4,1.5764,1
"8958","2",3.5,-0.2601,1
"8959","2",3.5,0.1214,1
"8961","2",2.5,0.484,1
"8963","2",3.5,-0.5687,1
"8965","1",2,-1.0159,2
"8968","2",2,-0.7462,2
"8969","2",3.5,1.0467,1
"8971","0",3,-0.9323,1
"8972","0",2,-1.1153,1
"8973","0",2.5,-1.1272,1
"8975","2",3.5,0.2216,1
"8977","2",2.5,-0.4293,1
"8978","0",2.5,-0.3332,1
"8980","2",3.5,0.9295,1
"8981","2",3.5,0.6636,1
"8982","2",3.5,0.9659,1
"8984","2",2,0.2366,1
"8985","2",3.5,0.4459,1
"8986","1",2,0.0965,1
"8987","2",3,-0.0929,1
"8988","2",3,0.4063,1
"8990","1",2,-0.5005,1
"8991","0",2,-1.0862,1
"8992","1",2.5,-0.1893,1
"8993","1",3,-0.2472,1
"8994","2",3,-0.2982,1
"8995","2",3.5,1.8823,1
"8998","2",3,0.6195,1
"8999","2",3,-0.5628,1
"9000","1",2.5,-0.7751,1
"9001","2",4,0.7995,1
"9002","2",3,-0.2383,1
"9003","2",4,0.0768,1
"9004","2",3.5,0.3396,2
"9005","2",3,0.0146,1
"9007","2",3.5,-0.4161,1
"9009","2",3.5,0.4162,1
"9010","2",3,-0.1915,1
"9011","0",2,-0.1772,1
"9012","2",3.5,-0.561,1
"9013","2",3.5,0.6785,1
"9014","1",2,1.6521,1
"9016","0",2.5,-0.1864,1
"9017","2",4,0.8768,1
"9018","2",3,0.1141,1
"9020","2",2.5,-0.1237,1
"9021","1",2.5,0.2895,1
"9022","2",2,-0.2033,2
"9024","2",2,0.012,1
"9025","2",3,0.0173,1
"9026","1",3,-0.6759,1
"9027","2",4,0.3485,1
"9031","2",3.5,-0.1118,1
"9033","2",3,-0.7264,1
"9034","0",2,-1.3329,1
"9035","2",3.5,0.7377,1
"9036","1",3.5,-0.7751,1
"9037","1",2.5,-0.4132,1
"9038","0",2,-0.2903,2
"9039","0",2,-0.8103,1
"9040","1",3,-0.2769,1
"9041","2",3,-0.937,1
"9042","2",3,0.7195,1
"9043","2",2.5,0.811,1
"9045","2",3.5,1.8897,1
"9046","2",4,0.9819,1
"9047","2",3.5,2.4902,1
"9048","0",3,1.6429,1
"9049","2",3,-0.1941,1
"9051","2",3,1.5003,1
"9052","2",3,-0.6553,1
"9054","2",3.5,0.7407,1
"9055","2",3.5,-0.3312,1
"9056","1",1.5,-0.8671,1
"9057","2",3.5,0.618,1
"9059","2",3.5,2.5668,1
"9060","2",2.5,0.261,1
"9061","2",2.5,0.4979,1
"9062","0",3,-0.1378,1
"9063","2",4,1.6761,1
"9064","1",3.5,1.009,1
"9065","2",3,0.8157,1
"9067","0",2.5,-0.0872,1
"9068","0",2.5,1.0925,1
"9069","2",4,2.0218,1
"9070","0",2.5,-0.3194,2
"9071","2",3,0.2066,1
"9072","1",3,-0.4438,1
"9073","2",2.5,-0.4348,1
"9074","2",3,0.6549,1
"9075","2",3.5,-1.0419,1
"9077","0",3,-0.0903,1
"9078","2",3,0.6427,1
"9079","1",3,-0.1236,1
"9081","2",3,0.2382,1
"9084","2",3.5,1.9027,1
"9085","0",2,-0.1486,1
"9087","2",3,1.1126,1
"9088","2",3.5,1.063,1
"9089","0",3,1.3854,1
"9090","2",2,1.13,1
"9091","2",3.5,1.3631,1
"9092","2",4,0.4773,1
"9093","2",3.5,0.348,1
"9095","0",3,0.3666,1
"9096","2",3.5,0.5329,1
"9097","2",3,1.3642,1
"9099","1",2,-0.3373,1
"9100","2",3.5,0.9349,1
"9101","2",3,-0.4654,1
"9102","2",3.5,0.6919,1
"9103","2",3.5,1.5446,1
"9107","2",4,0.7405,1
"9109","2",3.5,1.3103,1
"9110","2",3.5,0.1521,1
"9111","2",3.5,0.0661,1
"9112","2",3,0.2213,1
"9114","2",3.5,1.7325,1
"9115","2",3,0.5289,1
"9117","0",3,0.1688,1
"9118","2",1.5,0.9396,1
"9119","0",3,-0.1959,1
"9120","2",3,-0.056,1
"9121","0",4,0.9771,1
"9122","1",2,-0.0754,1
"9123","2",3.5,2.4467,1
"9124","2",3.5,0.4797,1
"9125","1",2.5,0.1308,1
"9126","2",3.5,1.5335,1
"9127","2",3.5,-1.1461,1
"9129","2",4,0.2462,1
"9130","2",3.5,0.1308,1
"9131","2",4,0.8381,1
"9132","1",3,0.1051,1
"9133","0",2.5,0.3081,1
"9134","2",3.5,1.412,1
"9136","2",2,-0.5264,1
"9137","2",3,-0.6665,1
"9138","2",3.5,0.8902,1
"9139","2",3.5,0.9351,1
"9140","2",4,1.7533,1
"9141","0",3.5,-0.4843,2
"9142","2",2.5,0.3355,1
"9143","1",2.5,0.1049,1
"9144","2",3,-0.7751,1
"9145","2",4,-0.8837,1
"9146","2",3.5,1.6529,1
"9147","1",3,0.3567,1
"9148","2",3.5,0.5508,1
"9149","2",3,-0.5158,1
"9152","2",4,0.1526,1
"9153","2",3.5,1.079,1
"9154","2",4,1.4522,1
"9155","0",3,-0.826,1
"9156","2",3.5,1.4583,1
"9158","2",4,0.8766,1
"9159","0",3,-0.7404,1
"9160","2",3.5,0.3427,1
"9161","0",2.5,-0.187,1
"9163","1",3.5,0.3092,1
"9166","0",3.5,0.2416,1
"9167","2",3,-0.2302,1
"9168","2",2.5,-0.3554,1
"9169","1",3.5,1.1568,1
"9170","2",3.5,-0.1523,1
"9171","2",3.5,0.6494,1
"9172","2",3,-0.3268,1
"9173","2",3.5,-0.1431,1
"9175","1",4,1.4834,1
"9176","1",3,0.2803,1
"9177","2",3.5,0.242,1
"9178","0",2,-0.0155,1
"9179","1",3,0.6195,1
"9180","0",3.5,0.2954,1
"9181","2",2.5,-0.6909,1
"9183","2",2.5,-0.735,1
"9184","0",3,0.3353,1
"9186","2",3.5,1.2304,1
"9187","2",3.5,-0.0227,1
"9188","2",2.5,0.9207,1
"9189","2",4,0.0713,1
"9190","0",3.5,0.7564,1
"9191","2",4,1.2556,1
"9192","2",3.5,1.1168,1
"9193","2",3,1.1986,1
"9194","2",4,1.9417,1
"9195","1",3,0.7921,1
"9196","1",2.5,-1.0803,1
"9197","2",3.5,0.8646,1
"9198","1",2,0.3053,1
"9199","2",3.5,0.3537,1
"9200","2",2.5,0.4487,1
"9201","2",3,0.5366,1
"9203","2",3.5,0.5176,1
"9204","1",2.5,0.3127,1
"9205","2",2.5,0.8583,1
"9207","0",1,-1.3178,1
"9208","1",3,-0.2485,1
"9209","2",3.5,1.4893,1
"9210","2",3,-0.0477,1
"9212","2",3.5,-0.4642,1
"9213","2",4,1.4696,1
"9214","0",3.5,0.2846,1
"9215","2",3.5,1.012,1
"9216","1",3,0.5216,1
"9217","2",4,2.0785,1
"9218","2",4,-1.3258,1
"9219","2",4,2.3821,1
"9220","2",3,1.5402,1
"9221","2",3.5,1.3337,1
"9222","1",2.5,-0.1294,1
"9223","2",3,0.9096,1
"9224","0",3,0.0083,2
"9225","2",3.5,-0.9265,1
"9227","2",3,0.6598,1
"9228","2",3.5,0.9555,1
"9229","0",4,1.6426,1
"9230","0",2,-0.2813,1
"9231","2",4,0.6229,1
"9232","1",3,-0.9952,1
"9233","0",2.5,0.484,1
"9234","2",3,1.4423,1
"9235","2",3,0.6872,1
"9236","2",3,0.9565,1
"9237","1",3,1.2651,1
"9238","2",3.5,1.0813,1
"9239","2",3,0.7465,1
"9241","2",3.5,1.8798,1
"9243","2",3.5,-0.4297,1
"9244","2",3.5,1.3242,1
"9245","0",2.5,-0.7751,1
"9246","2",3.5,1.1164,1
"9247","2",3.5,-1.2098,1
"9248","2",3.5,1.3476,1
"9252","2",2.5,-0.1883,1
"9253","2",3.5,0.5351,1
"9256","2",3,1.1049,1
"9258","2",3.5,1.7222,1
"9259","1",2.5,0.1719,1
"9262","0",4,-1.2098,1
"9263","0",2,-0.3747,1
"9265","2",3.5,1.0269,1
"9268","2",3.5,-0.5981,1
"9269","0",4,0.8207,1
"9270","2",4,1.1476,1
"9272","2",3.5,0.0882,1
"9273","2",4,-0.2656,1
"9274","2",4,1.3834,1
"9275","2",3,0.7132,1
"9277","2",3,0.5441,1
"9278","1",3.5,0.417,1
"9279","2",3,1.2937,1
"9280","0",4,0.7127,1
"9281","0",3,0.4823,1
"9282","2",2.5,0.4969,1
"9283","0",3,0.6088,1
"9284","1",3.5,0.6795,1
"9285","2",2.5,0.0175,1
"9286","2",3.5,0.4218,1
"9288","0",3,0.2091,1
"9289","0",3,-0.5315,1
"9290","2",4,1.6848,1
"9293","2",4,-0.2565,1
"9294","2",3,-0.6352,1
"9295","0",2.5,-0.8455,1
"9296","2",4,-0.3118,1
"9298","2",4,0.8963,1
"9299","2",4,0.453,1
"9300","0",1.5,-0.1707,1
"9303","2",3.5,1.3042,1
"9304","2",3.5,0.4273,1
"9305","2",3.5,0.5238,1
"9306","2",3.5,1.2693,1
"9307","0",1,-0.9468,1
"9308","2",3.5,-0.0274,1
"9309","2",3.5,-0.2411,1
"9310","2",0.5,-0.601,1
"9311","1",3,-0.0718,1
"9312","0",3.5,0.0511,1
"9313","2",4,1.4372,1
"9315","0",3.5,0.8512,1
"9316","2",4,1.8254,1
"9317","2",3,1.6304,1
"9318","2",3.5,0.8512,1
"9320","2",3.5,0.157,1
"9322","2",3,1.1561,1
"9325","2",2.5,0.1628,1
"9326","2",2,0.909,1
"9327","1",3,0.6919,2
"9328","2",3,1.6359,1
"9330","2",4,0.1679,1
"9331","2",4,1.65,2
"9332","2",3.5,1.151,1
"9333","2",3.5,-0.2477,1
"9334","1",2.5,-1.7526,1
"9335","2",3.5,-0.3085,1
"9337","2",3,2.5668,1
"9338","0",3.5,-0.0289,1
"9340","0",2.5,-0.7062,1
"9341","2",3,0.3457,1
"9343","2",4,-0.1528,1
"9345","2",2.5,-0.4197,1
"9346","2",2,-0.4593,2
"9348","0",0.5,-0.5434,1
"9352","2",4,-0.43,1
"9353","2",2.5,0.0445,1
"9354","0",2,-0.7565,1
"9355","0",3,-0.5863,1
"9356","2",3.5,0.3962,1
"9357","2",3,0.7114,1
"9358","2",3,-0.1941,1
"9359","1",1,-0.5628,1
"9360","2",4,1.0812,1
"9361","2",4,1.553,1
"9362","2",3,1.7692,1
"9363","1",3.5,0.1279,2
"9364","2",1,-1.1103,1
"9365","2",3.5,0.6086,1
"9366","2",3,-1.1602,1
"9368","0",3,1.7902,1
"9369","0",2.5,0.7297,1
"9370","2",3,-0.7945,1
"9371","2",3,2.5668,1
"9372","1",3,0.1524,1
"9374","2",3,-0.0274,1
"9375","2",4,0.6915,1
"9376","2",2,0.3806,1
"9378","0",2,-0.2591,1
"9381","2",4,1.1188,1
"9383","0",2,-0.0126,1
"9384","0",3,-0.8794,1
"9386","2",4,-0.0884,1
"9387","2",4,0.6738,2
"9388","1",4,1.3989,1
"9389","0",3.5,0.8381,2
"9390","2",3,-0.0709,1
"9391","0",3.5,-0.2222,1
"9392","2",3.5,1.0377,1
"9393","2",3.5,1.2403,1
"9394","2",3.5,-0.5561,1
"9395","2",4,1.4874,1
"9396","0",3,1.5873,1
"9397","2",2.5,0.206,1
"9398","1",2.5,-0.5628,1
"9399","0",2.5,-0.4129,1
"9400","2",3.5,0.1264,1
"9401","1",2,0.3421,1
"9402","2",2.5,-0.2262,1
"9403","1",2.5,-1.2098,1
"9405","0",2,-0.9438,1
"9406","2",3.5,1.1475,1
"9407","0",2,0.1273,1
"9408","2",3.5,1.2433,1
"9409","2",3.5,1.2428,1
"9410","2",3.5,1.2502,1
"9411","1",3.5,-1.103,1
"9412","0",2.5,-0.7022,1
"9413","2",3.5,1.3355,1
"9414","1",2.5,-0.3118,1
"9415","0",3.5,0.334,1
"9417","2",3.5,0.1269,1
"9418","2",3.5,0.4777,1
"9419","0",2.5,-0.2451,1
"9420","2",2.5,-1.0862,1
"9421","2",3,1.1404,1
"9422","1",3,0.7604,2
"9423","2",4,0.1236,1
"9424","0",3.5,1.6309,1
"9425","2",2.5,1.3998,1
"9427","2",3.5,-0.7751,1
"9428","2",3,-0.0897,1
"9429","2",3,-0.0197,1
"9430","2",3,0.9053,1
"9431","2",3,-0.2066,1
"9432","2",2.5,0.9509,1
"9433","1",3,-1.248,1
"9434","2",2.5,0.0193,1
"9435","0",2,0.3735,2
"9437","1",2,0.4465,1
"9438","1",2.5,0.3203,1
"9439","2",4,-0.4551,1
"9440","2",3.5,1.4844,1
"9442","2",3,-0.4518,1
"9443","1",1.5,0.7535,1
"9444","2",3.5,-0.0422,2
"9445","0",2.5,-0.39,1
"9446","2",4,0.8108,1
"9447","0",3,-0.5844,1
"9448","1",1,0.167,1
"9449","0",3,0.2488,1
"9450","2",4,1.6251,1
"9451","2",3.5,1.171,1
"9452","2",3.5,-0.1236,1
"9453","0",2.5,-0.4425,1
"9454","1",2,-1.2893,2
"9455","0",2.5,-0.0506,1
"9456","1",2.5,1.4032,1
"9458","0",1.5,0.0457,2
"9459","2",2.5,0.3396,1
"9460","2",4,2.3122,1
"9463","2",2.5,0.5498,1
"9464","2",3.5,0.526,1
"9465","1",1,-1.2098,1
"9466","1",2,-0.5844,1
"9467","2",3.5,1.012,1
"9468","1",2,0.2736,1
"9469","1",3.5,-0.3118,1
"9471","0",3,0.1192,1
"9472","2",3,0.3773,1
"9473","2",3.5,0.984,1
"9474","2",4,1.1217,1
"9475","2",3.5,0.4001,1
"9476","0",3,-1.0803,1
"9477","2",3.5,0.9133,1
"9478","2",3.5,0.984,1
"9479","2",2,1.5475,1
"9480","2",3.5,1.0178,1
"9481","2",3.5,-1.5209,1
"9483","2",4,0.1018,1
"9484","2",2.5,0.1601,1
"9485","2",3.5,1.4696,1
"9486","2",3.5,-0.3686,1
"9487","1",3.5,0.1284,1
"9488","2",3.5,-0.4924,2
"9490","2",3.5,1.3658,1
"9495","2",3.5,-0.8194,1
"9496","0",2.5,-0.5127,1
"9497","2",4,0.7665,1
"9498","2",2.5,0.824,1
"9499","2",2,-0.1229,1
"9500","2",3.5,1.7781,1
"9502","2",4,-0.0676,1
"9504","2",3,1.6709,1
"9505","2",4,0.3184,1
"9506","2",2.5,0.3907,1
"9507","2",3,-0.3289,1
"9508","2",3,0.3341,1
"9509","2",2,0.0472,1
"9510","2",3,-0.3118,1
"9511","0",2,-0.2607,1
"9514","2",4,1.5062,1
"9515","2",3.5,0.1381,1
"9516","0",1,-0.6665,1
"9517","2",4,0.2189,1
"9519","2",3.5,0.7085,1
"9520","2",2.5,0.9752,1
"9522","0",2.5,-0.4542,1
"9523","2",3,-1.073,1
"9524","2",3.5,1.3414,1
"9525","2",3.5,-0.2826,1
"9526","2",3,0.7523,1
"9527","2",3,1.621,1
"9528","2",4,0.523,1
"9529","2",3.5,1.9172,1
"9531","0",3.5,-0.394,1
"9533","2",3.5,-0.3699,1
"9534","1",3,0.1432,1
"9535","0",2.5,-0.4958,1
"9536","2",3.5,0.0014,1
"9537","1",2.5,0.7558,1
"9538","2",4,0.7084,1
"9539","2",4,1.1166,1
"9540","0",3,0.3526,1
"9541","2",3.5,-0.5089,1
"9542","1",3.5,-0.2751,1
"9543","2",4,1.3306,1
"9545","2",3,0.6915,1
"9546","1",2,-0.107,1
"9547","2",4,1.43,1
"9548","2",3,-0.3483,2
"9550","1",3.5,0.3581,1
"9551","0",3.5,0.3289,1
"9552","0",2,0.0027,1
"9553","1",1.5,-0.7751,1
"9554","2",3,-0.1513,1
"9555","1",3,1.1569,1
"9556","2",3.5,1.3246,1
"9557","2",3.5,1.8279,1
"9558","1",1.5,1.0479,1
"9559","2",3,0.9395,1
"9560","2",2.5,1.2156,1
"9561","0",3,0.9926,1
"9562","1",3.5,-0.4344,1
"9563","1",1.5,0.0504,1
"9565","0",3,-1.0486,1
"9566","1",2.5,0.339,1
"9567","0",2.5,0.1878,1
"9570","0",3.5,0.461,1
"9571","0",1,-0.1431,1
"9572","0",3,-0.4129,1
"9573","2",3.5,-1.1388,1
"9574","0",2,-0.8677,1
"9576","0",3.5,-0.6733,1
"9577","2",3.5,0.8675,1
"9578","2",4,0.7894,1
"9580","2",3.5,0.6528,1
"9581","2",4,1.3649,1
"9582","0",2.5,-0.0636,1
"9583","2",3.5,0.2124,1
"9585","2",4,0.681,1
"9586","1",2,-1.0772,1
"9587","2",3.5,-0.0396,1
"9588","2",3.5,-0.3332,1
"9589","0",3,0.5048,1
"9590","2",4,-0.1161,1
"9592","2",3.5,1.012,1
"9593","0",2.5,-0.8132,1
"9594","2",3.5,-0.4204,1
"9595","2",3.5,0.6492,1
"9596","2",3.5,0.3947,1
"9598","2",3.5,1.3623,1
"9600","2",3.5,1.749,1
"9602","1",3.5,1.1252,1
"9603","2",3.5,0.4474,1
"9604","2",3,-0.2656,1
"9606","2",3,-0.5628,1
"9607","2",3,0.3498,1
"9608","2",3.5,1.0808,1
"9609","2",3.5,0.7578,1
"9610","0",3,0.3697,1
"9612","2",3.5,1.6587,1
"9613","2",3.5,0.0653,1
"9616","1",3,-0.5415,1
"9617","1",3.5,0.9374,1
"9618","2",3.5,0.7182,1
"9619","2",4,1.1217,1
"9620","2",3.5,0.9513,1
"9621","2",3.5,-0.1251,1
"9622","2",3.5,-0.4409,1
"9626","2",3,1.8394,1
"9627","2",3,1.402,1
"9628","2",3.5,1.087,1
"9630","2",4,-1.044,1
"9631","1",3.5,-0.1465,1
"9632","2",3.5,0.4218,1
"9633","2",3.5,-0.2751,1
"9635","2",3.5,1.6116,1
"9636","2",3,1.5059,1
"9637","0",3.5,-0.482,1
"9638","2",3.5,1.7958,1
"9639","0",3,-1.103,1
"9641","1",4,-0.2656,1
"9642","0",3.5,0.2592,2
"9643","1",4,0.2659,1
"9644","2",3.5,-0.1236,1
"9645","0",2.5,-0.278,1
"9646","2",3.5,0.334,1
"9647","2",3.5,0.2044,1
"9648","2",4,0.6682,1
"9649","0",2,-0.2324,1
"9650","2",3,0.7584,1
"9652","1",2,-0.8599,1
"9653","2",3.5,0.378,1
"9654","0",3,0.2946,1
"9656","2",3.5,0.3938,1
"9657","2",4,1.2984,1
"9659","2",4,2.1729,2
"9661","1",2,-0.2058,1
"9663","0",3.5,-0.8455,1
"9665","2",4,-0.7933,1
"9666","2",4,1.2501,1
"9667","2",2.5,-0.2208,1
"9668","2",4,0.2868,1
"9670","2",4,0.772,1
"9671","0",3.5,-0.2571,1
"9673","0",2.5,-0.2527,1
"9674","0",3,1.8508,1
"9676","2",2.5,0.609,1
"9677","0",2.5,0.7585,1
"9678","1",2.5,0.4397,1
"9679","0",2.5,-0.942,1
"9680","1",3.5,0.1775,1
"9682","2",4,1.1374,1
"9683","2",3.5,1.2962,1
"9684","2",4,0.1407,1
"9686","2",3,-0.5981,1
"9687","2",2,1.6911,1
"9689","2",3.5,1.4855,1
"9690","1",2.5,0.1885,1
"9691","0",1.5,-1.0146,1
"9692","1",3.5,0.3355,1
"9693","0",2.5,-0.0401,1
"9694","1",3,-0.8144,1
"9695","1",1.5,1.0698,1
"9697","2",4,0.9395,1
"9698","2",3.5,1.1569,1
"9699","1",3,-0.8475,1
"9700","0",3.5,-0.5556,1
"9701","2",3.5,1.6049,1
"9702","2",2.5,0.4128,1
"9703","2",3.5,0.8512,1
"9704","1",3,-0.4204,1
"9705","2",4,-0.3442,1
"9706","2",3.5,-0.271,1
"9707","2",2.5,-0.2091,1
"9708","1",2,-0.4024,1
"9710","2",4,-0.0102,1
"9711","0",3,0.5897,1
"9712","2",2.5,1.0178,1
"9713","2",3.5,-0.5911,1
"9714","2",3.5,0.6456,1
"9715","0",2.5,-0.4169,1
"9716","2",3,1.0452,1
"9718","2",3.5,0.9395,1
"9719","1",2,0.3765,1
"9720","2",3.5,0.4212,1
"9721","2",4,0.9624,1
"9722","0",2.5,-0.0393,1
"9724","2",3.5,-0.0197,1
"9725","0",1,-1.0862,1
"9726","0",4,-0.2606,2
"9727","0",2,-0.0935,1
"9729","2",3.5,0.0465,1
"9730","2",3.5,0.6304,1
"9731","2",3.5,1.4332,1
"9732","2",4,0.4827,1
"9733","2",3,-0.307,1
"9734","1",2,0.8499,1
"9735","0",3,-0.2801,1
"9736","2",4,0.9631,1
"9738","0",3.5,0.0462,1
"9739","2",3.5,1.2005,1
"9740","0",3.5,-0.5771,1
"9741","2",4,1.1795,1
"9742","2",3,0.9756,1
"9743","2",2.5,0.1187,1
"9744","0",2.5,-0.056,2
"9745","2",2.5,-1.2803,1
"9746","1",3,-0.7045,1
"9748","2",3,0.6261,1
"9749","2",4,1.345,1
"9750","0",3,-0.3312,1
"9751","2",3.5,0.1534,1
"9752","2",3,0.296,1
"9753","2",4,-0.6654,1
"9754","2",4,0.5885,1
"9755","2",4,0.5798,1
"9756","0",3,0.0967,1
"9757","2",3.5,1.2556,1
"9758","2",3.5,0.2111,1
"9759","1",3.5,-0.4409,1
"9761","2",4,0.3829,1
"9762","2",4,1.6164,1
"9763","2",3,2.4572,1
"9764","2",4,1.7823,1
"9765","0",3,-0.1465,1
"9766","2",4,0.0797,1
"9767","0",2.5,-0.0735,1
"9768","2",3,0.2895,1
"9769","2",3.5,0.3548,1
"9770","2",3,-0.3312,1
"9772","0",2.5,0.592,1
"9773","2",3.5,-0.2032,1
"9775","2",3.5,-0.1936,1
"9776","2",3.5,1.7173,1
"9777","2",2.5,0.4178,1
"9778","2",3.5,0.4797,1
"9779","0",3,-0.5465,1
"9780","2",3.5,1.4233,1
"9781","0",2.5,0.5518,1
"9782","1",3,0.5048,1
"9784","2",3,0.5678,1
"9785","1",3,-0.1239,1
"9786","2",3.5,1.7692,1
"9788","2",2.5,-0.734,1
"9791","2",3,0.098,1
"9793","2",3.5,1.6409,1
"9794","2",3,-1.2098,1
"9795","0",3.5,1.226,1
"9796","2",2.5,1.3854,1
"9797","0",2.5,1.3045,1
"9798","1",3.5,0.484,1
"9799","0",4,1.4206,1
"9800","2",3.5,1.13,2
"9801","2",3.5,0.018,1
"9802","1",3,1.2942,1
"9804","2",2.5,0.1505,1
"9805","0",1,-0.6094,2
"9807","2",4,0.8963,1
"9809","2",3.5,0.814,1
"9810","2",3,-0.1792,1
"9811","2",3.5,0.484,1
"9812","2",3.5,0.0126,1
"9815","0",2,-0.3554,1
"9816","0",3.5,1.2485,1
"9817","2",4,0.679,1
"9818","0",2,-0.4611,1
"9820","2",4,0.6641,1
"9821","2",3.5,0.9914,1
"9823","1",3.5,0.1084,1
"9825","2",3.5,0.8994,1
"9826","0",2.5,-0.6665,2
"9828","0",2.5,0.0361,1
"9829","2",3.5,0.2091,1
"9830","2",2.5,-0.1431,1
"9831","2",4,-0.0197,1
"9832","2",3,0.1247,1
"9833","1",2.5,-0.6228,1
"9835","2",3.5,-0.0474,1
"9836","2",3,-0.0083,1
"9837","1",2.5,1.1186,1
"9839","2",3,0.0885,1
"9840","2",3.5,0.6449,1
"9841","1",1,-0.5891,1
"9842","2",3,-0.4438,1
"9843","0",2.5,-0.3714,1
"9844","2",3,1.2689,1
"9845","0",3,0.0973,1
"9846","2",3.5,0.7146,1
"9847","0",2,-0.5493,1
"9848","0",3.5,-1.1769,1
"9849","1",2.5,-0.3932,1
"9850","2",4,1.4927,1
"9851","2",3.5,0.9207,1
"9853","2",4,-0.1237,1
"9854","2",3.5,-0.1617,1
"9855","2",4,0.0324,1
"9856","2",3.5,-0.9782,1
"9857","0",2,-0.9069,1
"9858","2",2.5,1.3186,1
"9859","2",3,-0.7581,1
"9860","2",3.5,0.4949,1
"9861","2",3,0.0885,1
"9862","2",3.5,1.2088,1
"9864","1",3,0.773,1
"9865","2",3.5,-0.8602,1
"9867","2",3.5,1.6966,1
"9868","2",4,1.1166,1
"9869","1",2.5,0.6195,1
"9870","1",2,0.9352,1
"9871","2",2.5,-0.3307,1
"9872","2",3.5,0.7564,1
"9873","2",4,2.3791,1
"9874","0",2,-0.2723,1
"9875","2",4,0.7279,1
"9876","2",3.5,0.5104,1
"9877","0",3,0.2695,1
"9878","2",3.5,-0.5682,1
"9880","1",3,0.5655,1
"9881","0",3,-0.3036,1
"9882","2",4,0.2764,1
"9883","0",2,-0.9685,1
